width,850,850,850.5,850.5,851,851,851.5,851.5,852,852,852.5,852.5,853,853,853.5,853.5,854,854,854.5,854.5,855,855,855.5,855.5,856,856,856.5,856.5,857,857,857.5,857.5,858,858,858.5,858.5,859,859,859.5,859.5,860,860,860.5,860.5,861,861,861.5,861.5,862,862,862.5,862.5,863,863,863.5,863.5,864,864,864.5,864.5,865,865,865.5,865.5,866,866,866.5,866.5,867,867,867.5,867.5,868,868,868.5,868.5,869,869,869.5,869.5,870,870
4.50E-06,9.022,3.90E+10,9.025,3.90E+10,9.029,3.90E+10,9.032,3.90E+10,9.035,3.89E+10,9.039,3.89E+10,9.042,3.89E+10,9.045,3.89E+10,9.049,3.89E+10,9.052,3.88E+10,9.055,3.88E+10,9.059,3.88E+10,9.062,3.88E+10,9.066,3.88E+10,9.069,3.87E+10,9.072,3.87E+10,9.075,3.87E+10,9.079,3.87E+10,9.082,3.87E+10,9.085,3.86E+10,9.089,3.86E+10,9.092,3.86E+10,9.095,3.86E+10,9.099,3.86E+10,9.102,3.85E+10,9.105,3.85E+10,9.109,3.85E+10,9.112,3.85E+10,9.115,3.85E+10,9.118,3.84E+10,9.122,3.84E+10,9.125,3.84E+10,9.128,3.84E+10,9.132,3.84E+10,9.135,3.83E+10,9.138,3.83E+10,9.141,3.83E+10,9.145,3.83E+10,9.148,3.83E+10,9.151,3.82E+10,9.154,3.82E+10
4.50E-06,9.027,3.90E+10,9.03,3.90E+10,9.034,3.90E+10,9.037,3.89E+10,9.04,3.89E+10,9.044,3.89E+10,9.047,3.89E+10,9.051,3.89E+10,9.054,3.88E+10,9.057,3.88E+10,9.061,3.88E+10,9.064,3.88E+10,9.067,3.88E+10,9.071,3.87E+10,9.074,3.87E+10,9.077,3.87E+10,9.081,3.87E+10,9.084,3.87E+10,9.087,3.86E+10,9.091,3.86E+10,9.094,3.86E+10,9.097,3.86E+10,9.1,3.86E+10,9.104,3.85E+10,9.107,3.85E+10,9.11,3.85E+10,9.114,3.85E+10,9.117,3.85E+10,9.12,3.84E+10,9.123,3.84E+10,9.127,3.84E+10,9.13,3.84E+10,9.133,3.84E+10,9.137,3.83E+10,9.14,3.83E+10,9.143,3.83E+10,9.146,3.83E+10,9.15,3.83E+10,9.153,3.82E+10,9.156,3.82E+10,9.159,3.82E+10
4.51E-06,9.032,3.90E+10,9.035,3.89E+10,9.039,3.89E+10,9.042,3.89E+10,9.046,3.89E+10,9.049,3.89E+10,9.052,3.88E+10,9.056,3.88E+10,9.059,3.88E+10,9.062,3.88E+10,9.066,3.88E+10,9.069,3.87E+10,9.072,3.87E+10,9.076,3.87E+10,9.079,3.87E+10,9.082,3.87E+10,9.086,3.86E+10,9.089,3.86E+10,9.092,3.86E+10,9.096,3.86E+10,9.099,3.86E+10,9.102,3.85E+10,9.106,3.85E+10,9.109,3.85E+10,9.112,3.85E+10,9.115,3.85E+10,9.119,3.84E+10,9.122,3.84E+10,9.125,3.84E+10,9.129,3.84E+10,9.132,3.84E+10,9.135,3.83E+10,9.138,3.83E+10,9.142,3.83E+10,9.145,3.83E+10,9.148,3.83E+10,9.151,3.82E+10,9.155,3.82E+10,9.158,3.82E+10,9.161,3.82E+10,9.164,3.82E+10
4.51E-06,9.037,3.89E+10,9.041,3.89E+10,9.044,3.89E+10,9.047,3.89E+10,9.051,3.88E+10,9.054,3.88E+10,9.057,3.88E+10,9.061,3.88E+10,9.064,3.88E+10,9.067,3.87E+10,9.071,3.87E+10,9.074,3.87E+10,9.077,3.87E+10,9.081,3.87E+10,9.084,3.86E+10,9.087,3.86E+10,9.091,3.86E+10,9.094,3.86E+10,9.097,3.86E+10,9.101,3.85E+10,9.104,3.85E+10,9.107,3.85E+10,9.111,3.85E+10,9.114,3.85E+10,9.117,3.84E+10,9.12,3.84E+10,9.124,3.84E+10,9.127,3.84E+10,9.13,3.84E+10,9.134,3.83E+10,9.137,3.83E+10,9.14,3.83E+10,9.143,3.83E+10,9.147,3.83E+10,9.15,3.82E+10,9.153,3.82E+10,9.156,3.82E+10,9.16,3.82E+10,9.163,3.82E+10,9.166,3.82E+10,9.169,3.81E+10
4.52E-06,9.042,3.89E+10,9.046,3.89E+10,9.049,3.89E+10,9.052,3.88E+10,9.056,3.88E+10,9.059,3.88E+10,9.062,3.88E+10,9.066,3.88E+10,9.069,3.87E+10,9.072,3.87E+10,9.076,3.87E+10,9.079,3.87E+10,9.082,3.87E+10,9.086,3.86E+10,9.089,3.86E+10,9.092,3.86E+10,9.096,3.86E+10,9.099,3.86E+10,9.102,3.85E+10,9.106,3.85E+10,9.109,3.85E+10,9.112,3.85E+10,9.116,3.85E+10,9.119,3.84E+10,9.122,3.84E+10,9.125,3.84E+10,9.129,3.84E+10,9.132,3.84E+10,9.135,3.83E+10,9.139,3.83E+10,9.142,3.83E+10,9.145,3.83E+10,9.148,3.83E+10,9.152,3.82E+10,9.155,3.82E+10,9.158,3.82E+10,9.161,3.82E+10,9.165,3.82E+10,9.168,3.81E+10,9.171,3.81E+10,9.174,3.81E+10
4.52E-06,9.047,3.89E+10,9.051,3.88E+10,9.054,3.88E+10,9.057,3.88E+10,9.061,3.88E+10,9.064,3.88E+10,9.067,3.87E+10,9.071,3.87E+10,9.074,3.87E+10,9.078,3.87E+10,9.081,3.87E+10,9.084,3.86E+10,9.088,3.86E+10,9.091,3.86E+10,9.094,3.86E+10,9.097,3.86E+10,9.101,3.85E+10,9.104,3.85E+10,9.107,3.85E+10,9.111,3.85E+10,9.114,3.85E+10,9.117,3.84E+10,9.121,3.84E+10,9.124,3.84E+10,9.127,3.84E+10,9.13,3.84E+10,9.134,3.83E+10,9.137,3.83E+10,9.14,3.83E+10,9.144,3.83E+10,9.147,3.83E+10,9.15,3.82E+10,9.153,3.82E+10,9.157,3.82E+10,9.16,3.82E+10,9.163,3.82E+10,9.166,3.81E+10,9.17,3.81E+10,9.173,3.81E+10,9.176,3.81E+10,9.179,3.81E+10
4.52E-06,9.052,3.88E+10,9.056,3.88E+10,9.059,3.88E+10,9.062,3.88E+10,9.066,3.88E+10,9.069,3.87E+10,9.073,3.87E+10,9.076,3.87E+10,9.079,3.87E+10,9.083,3.87E+10,9.086,3.86E+10,9.089,3.86E+10,9.093,3.86E+10,9.096,3.86E+10,9.099,3.86E+10,9.103,3.85E+10,9.106,3.85E+10,9.109,3.85E+10,9.112,3.85E+10,9.116,3.85E+10,9.119,3.84E+10,9.122,3.84E+10,9.126,3.84E+10,9.129,3.84E+10,9.132,3.84E+10,9.136,3.83E+10,9.139,3.83E+10,9.142,3.83E+10,9.145,3.83E+10,9.149,3.83E+10,9.152,3.82E+10,9.155,3.82E+10,9.158,3.82E+10,9.162,3.82E+10,9.165,3.82E+10,9.168,3.81E+10,9.171,3.81E+10,9.175,3.81E+10,9.178,3.81E+10,9.181,3.81E+10,9.184,3.80E+10
4.53E-06,9.057,3.88E+10,9.061,3.88E+10,9.064,3.88E+10,9.068,3.87E+10,9.071,3.87E+10,9.074,3.87E+10,9.078,3.87E+10,9.081,3.87E+10,9.084,3.86E+10,9.088,3.86E+10,9.091,3.86E+10,9.094,3.86E+10,9.098,3.86E+10,9.101,3.85E+10,9.104,3.85E+10,9.108,3.85E+10,9.111,3.85E+10,9.114,3.85E+10,9.117,3.84E+10,9.121,3.84E+10,9.124,3.84E+10,9.127,3.84E+10,9.131,3.84E+10,9.134,3.83E+10,9.137,3.83E+10,9.141,3.83E+10,9.144,3.83E+10,9.147,3.83E+10,9.15,3.82E+10,9.154,3.82E+10,9.157,3.82E+10,9.16,3.82E+10,9.163,3.82E+10,9.167,3.81E+10,9.17,3.81E+10,9.173,3.81E+10,9.176,3.81E+10,9.18,3.81E+10,9.183,3.80E+10,9.186,3.80E+10,9.189,3.80E+10
4.53E-06,9.063,3.88E+10,9.066,3.88E+10,9.069,3.87E+10,9.073,3.87E+10,9.076,3.87E+10,9.079,3.87E+10,9.083,3.86E+10,9.086,3.86E+10,9.089,3.86E+10,9.093,3.86E+10,9.096,3.86E+10,9.099,3.85E+10,9.103,3.85E+10,9.106,3.85E+10,9.109,3.85E+10,9.113,3.85E+10,9.116,3.84E+10,9.119,3.84E+10,9.122,3.84E+10,9.126,3.84E+10,9.129,3.84E+10,9.132,3.83E+10,9.136,3.83E+10,9.139,3.83E+10,9.142,3.83E+10,9.146,3.83E+10,9.149,3.82E+10,9.152,3.82E+10,9.155,3.82E+10,9.159,3.82E+10,9.162,3.82E+10,9.165,3.82E+10,9.168,3.81E+10,9.172,3.81E+10,9.175,3.81E+10,9.178,3.81E+10,9.181,3.81E+10,9.185,3.80E+10,9.188,3.80E+10,9.191,3.80E+10,9.194,3.80E+10
4.54E-06,9.068,3.87E+10,9.071,3.87E+10,9.074,3.87E+10,9.078,3.87E+10,9.081,3.87E+10,9.084,3.86E+10,9.088,3.86E+10,9.091,3.86E+10,9.094,3.86E+10,9.098,3.86E+10,9.101,3.85E+10,9.104,3.85E+10,9.108,3.85E+10,9.111,3.85E+10,9.114,3.85E+10,9.118,3.84E+10,9.121,3.84E+10,9.124,3.84E+10,9.128,3.84E+10,9.131,3.84E+10,9.134,3.83E+10,9.137,3.83E+10,9.141,3.83E+10,9.144,3.83E+10,9.147,3.83E+10,9.151,3.82E+10,9.154,3.82E+10,9.157,3.82E+10,9.16,3.82E+10,9.164,3.82E+10,9.167,3.81E+10,9.17,3.81E+10,9.173,3.81E+10,9.177,3.81E+10,9.18,3.81E+10,9.183,3.80E+10,9.186,3.80E+10,9.19,3.80E+10,9.193,3.80E+10,9.196,3.80E+10,9.199,3.79E+10
4.54E-06,9.073,3.87E+10,9.076,3.87E+10,9.079,3.87E+10,9.083,3.86E+10,9.086,3.86E+10,9.089,3.86E+10,9.093,3.86E+10,9.096,3.86E+10,9.099,3.85E+10,9.103,3.85E+10,9.106,3.85E+10,9.109,3.85E+10,9.113,3.85E+10,9.116,3.84E+10,9.119,3.84E+10,9.123,3.84E+10,9.126,3.84E+10,9.129,3.84E+10,9.133,3.83E+10,9.136,3.83E+10,9.139,3.83E+10,9.142,3.83E+10,9.146,3.83E+10,9.149,3.82E+10,9.152,3.82E+10,9.156,3.82E+10,9.159,3.82E+10,9.162,3.82E+10,9.165,3.81E+10,9.169,3.81E+10,9.172,3.81E+10,9.175,3.81E+10,9.178,3.81E+10,9.182,3.80E+10,9.185,3.80E+10,9.188,3.80E+10,9.191,3.80E+10,9.195,3.80E+10,9.198,3.80E+10,9.201,3.79E+10,9.204,3.79E+10
4.54E-06,9.078,3.87E+10,9.081,3.87E+10,9.084,3.86E+10,9.088,3.86E+10,9.091,3.86E+10,9.094,3.86E+10,9.098,3.86E+10,9.101,3.85E+10,9.104,3.85E+10,9.108,3.85E+10,9.111,3.85E+10,9.114,3.85E+10,9.118,3.84E+10,9.121,3.84E+10,9.124,3.84E+10,9.128,3.84E+10,9.131,3.83E+10,9.134,3.83E+10,9.137,3.83E+10,9.141,3.83E+10,9.144,3.83E+10,9.147,3.83E+10,9.151,3.82E+10,9.154,3.82E+10,9.157,3.82E+10,9.16,3.82E+10,9.164,3.82E+10,9.167,3.81E+10,9.17,3.81E+10,9.174,3.81E+10,9.177,3.81E+10,9.18,3.81E+10,9.183,3.80E+10,9.187,3.80E+10,9.19,3.80E+10,9.193,3.80E+10,9.196,3.80E+10,9.2,3.79E+10,9.203,3.79E+10,9.206,3.79E+10,9.209,3.79E+10
4.55E-06,9.083,3.86E+10,9.086,3.86E+10,9.089,3.86E+10,9.093,3.86E+10,9.096,3.86E+10,9.099,3.85E+10,9.103,3.85E+10,9.106,3.85E+10,9.109,3.85E+10,9.113,3.85E+10,9.116,3.84E+10,9.119,3.84E+10,9.123,3.84E+10,9.126,3.84E+10,9.129,3.84E+10,9.133,3.83E+10,9.136,3.83E+10,9.139,3.83E+10,9.142,3.83E+10,9.146,3.83E+10,9.149,3.82E+10,9.152,3.82E+10,9.156,3.82E+10,9.159,3.82E+10,9.162,3.82E+10,9.165,3.81E+10,9.169,3.81E+10,9.172,3.81E+10,9.175,3.81E+10,9.179,3.81E+10,9.182,3.80E+10,9.185,3.80E+10,9.188,3.80E+10,9.192,3.80E+10,9.195,3.80E+10,9.198,3.79E+10,9.201,3.79E+10,9.204,3.79E+10,9.208,3.79E+10,9.211,3.79E+10,9.214,3.78E+10
4.55E-06,9.088,3.86E+10,9.091,3.86E+10,9.094,3.86E+10,9.098,3.86E+10,9.101,3.85E+10,9.104,3.85E+10,9.108,3.85E+10,9.111,3.85E+10,9.114,3.85E+10,9.118,3.84E+10,9.121,3.84E+10,9.124,3.84E+10,9.128,3.84E+10,9.131,3.84E+10,9.134,3.83E+10,9.138,3.83E+10,9.141,3.83E+10,9.144,3.83E+10,9.147,3.83E+10,9.151,3.82E+10,9.154,3.82E+10,9.157,3.82E+10,9.161,3.82E+10,9.164,3.82E+10,9.167,3.81E+10,9.17,3.81E+10,9.174,3.81E+10,9.177,3.81E+10,9.18,3.81E+10,9.183,3.80E+10,9.187,3.80E+10,9.19,3.80E+10,9.193,3.80E+10,9.196,3.80E+10,9.2,3.79E+10,9.203,3.79E+10,9.206,3.79E+10,9.209,3.79E+10,9.213,3.79E+10,9.216,3.78E+10,9.219,3.78E+10
4.56E-06,9.093,3.86E+10,9.096,3.86E+10,9.099,3.85E+10,9.103,3.85E+10,9.106,3.85E+10,9.109,3.85E+10,9.113,3.85E+10,9.116,3.84E+10,9.119,3.84E+10,9.123,3.84E+10,9.126,3.84E+10,9.129,3.84E+10,9.133,3.83E+10,9.136,3.83E+10,9.139,3.83E+10,9.143,3.83E+10,9.146,3.82E+10,9.149,3.82E+10,9.152,3.82E+10,9.156,3.82E+10,9.159,3.82E+10,9.162,3.82E+10,9.166,3.81E+10,9.169,3.81E+10,9.172,3.81E+10,9.175,3.81E+10,9.179,3.81E+10,9.182,3.80E+10,9.185,3.80E+10,9.188,3.80E+10,9.192,3.80E+10,9.195,3.80E+10,9.198,3.79E+10,9.201,3.79E+10,9.205,3.79E+10,9.208,3.79E+10,9.211,3.79E+10,9.214,3.78E+10,9.218,3.78E+10,9.221,3.78E+10,9.224,3.78E+10
4.56E-06,9.098,3.85E+10,9.101,3.85E+10,9.104,3.85E+10,9.108,3.85E+10,9.111,3.85E+10,9.114,3.84E+10,9.118,3.84E+10,9.121,3.84E+10,9.124,3.84E+10,9.128,3.84E+10,9.131,3.83E+10,9.134,3.83E+10,9.138,3.83E+10,9.141,3.83E+10,9.144,3.83E+10,9.148,3.82E+10,9.151,3.82E+10,9.154,3.82E+10,9.157,3.82E+10,9.161,3.82E+10,9.164,3.81E+10,9.167,3.81E+10,9.171,3.81E+10,9.174,3.81E+10,9.177,3.81E+10,9.18,3.81E+10,9.184,3.80E+10,9.187,3.80E+10,9.19,3.80E+10,9.193,3.80E+10,9.197,3.80E+10,9.2,3.79E+10,9.203,3.79E+10,9.206,3.79E+10,9.21,3.79E+10,9.213,3.79E+10,9.216,3.78E+10,9.219,3.78E+10,9.222,3.78E+10,9.226,3.78E+10,9.229,3.78E+10
4.56E-06,9.103,3.85E+10,9.106,3.85E+10,9.109,3.85E+10,9.113,3.85E+10,9.116,3.84E+10,9.119,3.84E+10,9.123,3.84E+10,9.126,3.84E+10,9.129,3.84E+10,9.133,3.83E+10,9.136,3.83E+10,9.139,3.83E+10,9.143,3.83E+10,9.146,3.83E+10,9.149,3.82E+10,9.152,3.82E+10,9.156,3.82E+10,9.159,3.82E+10,9.162,3.82E+10,9.166,3.81E+10,9.169,3.81E+10,9.172,3.81E+10,9.175,3.81E+10,9.179,3.81E+10,9.182,3.80E+10,9.185,3.80E+10,9.189,3.80E+10,9.192,3.80E+10,9.195,3.80E+10,9.198,3.79E+10,9.202,3.79E+10,9.205,3.79E+10,9.208,3.79E+10,9.211,3.79E+10,9.214,3.78E+10,9.218,3.78E+10,9.221,3.78E+10,9.224,3.78E+10,9.227,3.78E+10,9.231,3.77E+10,9.234,3.77E+10
4.57E-06,9.108,3.85E+10,9.111,3.85E+10,9.114,3.84E+10,9.118,3.84E+10,9.121,3.84E+10,9.124,3.84E+10,9.128,3.84E+10,9.131,3.83E+10,9.134,3.83E+10,9.138,3.83E+10,9.141,3.83E+10,9.144,3.83E+10,9.148,3.82E+10,9.151,3.82E+10,9.154,3.82E+10,9.157,3.82E+10,9.161,3.81E+10,9.164,3.81E+10,9.167,3.81E+10,9.171,3.81E+10,9.174,3.81E+10,9.177,3.81E+10,9.18,3.80E+10,9.184,3.80E+10,9.187,3.80E+10,9.19,3.80E+10,9.193,3.80E+10,9.197,3.79E+10,9.2,3.79E+10,9.203,3.79E+10,9.206,3.79E+10,9.21,3.79E+10,9.213,3.79E+10,9.216,3.78E+10,9.219,3.78E+10,9.223,3.78E+10,9.226,3.78E+10,9.229,3.78E+10,9.232,3.77E+10,9.236,3.77E+10,9.239,3.77E+10
4.57E-06,9.113,3.85E+10,9.116,3.84E+10,9.119,3.84E+10,9.123,3.84E+10,9.126,3.84E+10,9.129,3.84E+10,9.133,3.83E+10,9.136,3.83E+10,9.139,3.83E+10,9.143,3.83E+10,9.146,3.83E+10,9.149,3.82E+10,9.153,3.82E+10,9.156,3.82E+10,9.159,3.82E+10,9.162,3.82E+10,9.166,3.81E+10,9.169,3.81E+10,9.172,3.81E+10,9.176,3.81E+10,9.179,3.81E+10,9.182,3.80E+10,9.185,3.80E+10,9.189,3.80E+10,9.192,3.80E+10,9.195,3.80E+10,9.198,3.79E+10,9.202,3.79E+10,9.205,3.79E+10,9.208,3.79E+10,9.211,3.79E+10,9.215,3.78E+10,9.218,3.78E+10,9.221,3.78E+10,9.224,3.78E+10,9.228,3.78E+10,9.231,3.77E+10,9.234,3.77E+10,9.237,3.77E+10,9.24,3.77E+10,9.244,3.77E+10
4.58E-06,9.118,3.84E+10,9.121,3.84E+10,9.124,3.84E+10,9.128,3.84E+10,9.131,3.83E+10,9.134,3.83E+10,9.138,3.83E+10,9.141,3.83E+10,9.144,3.83E+10,9.148,3.82E+10,9.151,3.82E+10,9.154,3.82E+10,9.157,3.82E+10,9.161,3.82E+10,9.164,3.81E+10,9.167,3.81E+10,9.171,3.81E+10,9.174,3.81E+10,9.177,3.81E+10,9.18,3.80E+10,9.184,3.80E+10,9.187,3.80E+10,9.19,3.80E+10,9.194,3.80E+10,9.197,3.79E+10,9.2,3.79E+10,9.203,3.79E+10,9.207,3.79E+10,9.21,3.79E+10,9.213,3.78E+10,9.216,3.78E+10,9.22,3.78E+10,9.223,3.78E+10,9.226,3.78E+10,9.229,3.78E+10,9.232,3.77E+10,9.236,3.77E+10,9.239,3.77E+10,9.242,3.77E+10,9.245,3.77E+10,9.249,3.76E+10
4.58E-06,9.123,3.84E+10,9.126,3.84E+10,9.129,3.84E+10,9.133,3.83E+10,9.136,3.83E+10,9.139,3.83E+10,9.143,3.83E+10,9.146,3.83E+10,9.149,3.82E+10,9.152,3.82E+10,9.156,3.82E+10,9.159,3.82E+10,9.162,3.82E+10,9.166,3.81E+10,9.169,3.81E+10,9.172,3.81E+10,9.176,3.81E+10,9.179,3.81E+10,9.182,3.80E+10,9.185,3.80E+10,9.189,3.80E+10,9.192,3.80E+10,9.195,3.80E+10,9.198,3.79E+10,9.202,3.79E+10,9.205,3.79E+10,9.208,3.79E+10,9.211,3.79E+10,9.215,3.78E+10,9.218,3.78E+10,9.221,3.78E+10,9.224,3.78E+10,9.228,3.78E+10,9.231,3.77E+10,9.234,3.77E+10,9.237,3.77E+10,9.241,3.77E+10,9.244,3.77E+10,9.247,3.76E+10,9.25,3.76E+10,9.253,3.76E+10
4.58E-06,9.128,3.84E+10,9.131,3.83E+10,9.134,3.83E+10,9.138,3.83E+10,9.141,3.83E+10,9.144,3.83E+10,9.148,3.82E+10,9.151,3.82E+10,9.154,3.82E+10,9.157,3.82E+10,9.161,3.82E+10,9.164,3.81E+10,9.167,3.81E+10,9.171,3.81E+10,9.174,3.81E+10,9.177,3.81E+10,9.18,3.80E+10,9.184,3.80E+10,9.187,3.80E+10,9.19,3.80E+10,9.194,3.80E+10,9.197,3.79E+10,9.2,3.79E+10,9.203,3.79E+10,9.207,3.79E+10,9.21,3.79E+10,9.213,3.78E+10,9.216,3.78E+10,9.22,3.78E+10,9.223,3.78E+10,9.226,3.78E+10,9.229,3.77E+10,9.233,3.77E+10,9.236,3.77E+10,9.239,3.77E+10,9.242,3.77E+10,9.245,3.76E+10,9.249,3.76E+10,9.252,3.76E+10,9.255,3.76E+10,9.258,3.76E+10
4.59E-06,9.133,3.83E+10,9.136,3.83E+10,9.139,3.83E+10,9.142,3.83E+10,9.146,3.82E+10,9.149,3.82E+10,9.152,3.82E+10,9.156,3.82E+10,9.159,3.82E+10,9.162,3.81E+10,9.166,3.81E+10,9.169,3.81E+10,9.172,3.81E+10,9.176,3.81E+10,9.179,3.81E+10,9.182,3.80E+10,9.185,3.80E+10,9.189,3.80E+10,9.192,3.80E+10,9.195,3.80E+10,9.198,3.79E+10,9.202,3.79E+10,9.205,3.79E+10,9.208,3.79E+10,9.212,3.79E+10,9.215,3.78E+10,9.218,3.78E+10,9.221,3.78E+10,9.224,3.78E+10,9.228,3.78E+10,9.231,3.77E+10,9.234,3.77E+10,9.237,3.77E+10,9.241,3.77E+10,9.244,3.77E+10,9.247,3.76E+10,9.25,3.76E+10,9.254,3.76E+10,9.257,3.76E+10,9.26,3.76E+10,9.263,3.75E+10
4.59E-06,9.137,3.83E+10,9.141,3.83E+10,9.144,3.83E+10,9.147,3.82E+10,9.151,3.82E+10,9.154,3.82E+10,9.157,3.82E+10,9.161,3.82E+10,9.164,3.81E+10,9.167,3.81E+10,9.171,3.81E+10,9.174,3.81E+10,9.177,3.81E+10,9.18,3.80E+10,9.184,3.80E+10,9.187,3.80E+10,9.19,3.80E+10,9.194,3.80E+10,9.197,3.79E+10,9.2,3.79E+10,9.203,3.79E+10,9.207,3.79E+10,9.21,3.79E+10,9.213,3.78E+10,9.216,3.78E+10,9.22,3.78E+10,9.223,3.78E+10,9.226,3.78E+10,9.229,3.77E+10,9.233,3.77E+10,9.236,3.77E+10,9.239,3.77E+10,9.242,3.77E+10,9.246,3.76E+10,9.249,3.76E+10,9.252,3.76E+10,9.255,3.76E+10,9.258,3.76E+10,9.262,3.75E+10,9.265,3.75E+10,9.268,3.75E+10
4.60E-06,9.142,3.83E+10,9.146,3.82E+10,9.149,3.82E+10,9.152,3.82E+10,9.156,3.82E+10,9.159,3.82E+10,9.162,3.81E+10,9.166,3.81E+10,9.169,3.81E+10,9.172,3.81E+10,9.175,3.81E+10,9.179,3.80E+10,9.182,3.80E+10,9.185,3.80E+10,9.189,3.80E+10,9.192,3.80E+10,9.195,3.79E+10,9.198,3.79E+10,9.202,3.79E+10,9.205,3.79E+10,9.208,3.79E+10,9.212,3.79E+10,9.215,3.78E+10,9.218,3.78E+10,9.221,3.78E+10,9.225,3.78E+10,9.228,3.78E+10,9.231,3.77E+10,9.234,3.77E+10,9.237,3.77E+10,9.241,3.77E+10,9.244,3.77E+10,9.247,3.76E+10,9.25,3.76E+10,9.254,3.76E+10,9.257,3.76E+10,9.26,3.76E+10,9.263,3.75E+10,9.266,3.75E+10,9.27,3.75E+10,9.273,3.75E+10
4.60E-06,9.147,3.82E+10,9.151,3.82E+10,9.154,3.82E+10,9.157,3.82E+10,9.161,3.82E+10,9.164,3.81E+10,9.167,3.81E+10,9.171,3.81E+10,9.174,3.81E+10,9.177,3.81E+10,9.18,3.80E+10,9.184,3.80E+10,9.187,3.80E+10,9.19,3.80E+10,9.194,3.80E+10,9.197,3.79E+10,9.2,3.79E+10,9.203,3.79E+10,9.207,3.79E+10,9.21,3.79E+10,9.213,3.78E+10,9.216,3.78E+10,9.22,3.78E+10,9.223,3.78E+10,9.226,3.78E+10,9.229,3.77E+10,9.233,3.77E+10,9.236,3.77E+10,9.239,3.77E+10,9.242,3.77E+10,9.246,3.76E+10,9.249,3.76E+10,9.252,3.76E+10,9.255,3.76E+10,9.258,3.76E+10,9.262,3.75E+10,9.265,3.75E+10,9.268,3.75E+10,9.271,3.75E+10,9.274,3.75E+10,9.278,3.75E+10
